horse_name,horse_home,horse_sex,horse_dob,horse_age,horse_class,horse_group,horse_trainer,horse_owner,horse_dad,horse_mom,race_count,first,second,one_yr_count,one_yr_first,one_yr_second,horse_earned_money,horse_rating,horse_price
오렌지삭스,한,암,2015/03/05,5,국5,31,강환민,김창식,탐라에이스,다글래머,12,1,0,6,0,0,28400000,27, 0
오렌지스텝,캐,암,2017/05/07,3,외4,42,이관호,이경희,THE FACTOR,MISS OLIVE OIL,2,0,0,2,0,0,0,37, 0
오버어치브,한,암,2017/03/09,3,국6,19,곽영효,오종택,스트라이크어게인,승승쾌걸,1,0,0,1,0,0,0,,0
오월강자,한,수,2017/02/23,3,국미,15,박희철,경규환,스트라이크어게인,더로열,0,0,0,0,0,0,0,,0
오주애마,한,수,2017/02/09,3,국6,32,김윤섭,김두식,채플로열,스펠메이커,5,0,0,5,0,0,0,,0
오칼라매직제제이,미,암,2017/01/18,3,외4,33,서인석,김종진,REVOLVING,FOREST MAGIC,0,0,0,0,0,0,0,38, 0
오케이연답,미,암,2014/03/23,6,외2,99,휴양마,오종택,ROCKPORT HARBOR,UNTAMED MELODY,18,2,3,1,0,1,288400000,79, 0
오케이짱,한,암,2017/04/28,3,국6,99,휴양마,박복용,록하드텐,그랜드카라반,1,0,0,1,0,0,0,,0
오케이퀸,한,암,2015/02/10,5,국2,40,송문길,박복용,선더모카신,그랜드카라반,22,5,2,9,1,0,267750000,76, 0
오클랜드삭스,뉴,거,2017/11/09,3,외미,14,이신영,김창식,SWISS ACE,BEACH ROAD,0,0,0,0,0,0,0,,0
오피서커맨딩,한,암,2017/03/19,3,국6,10,정호익,윤지중,오피서,메이드오브코냑,0,0,0,0,0,0,0,,0
옥룡,미,거,2017/04/05,3,외4,09,강성오,이긍열,언캡처드,WILD MEGGIE MEG,4,0,1,4,0,1,15750000,39, 25000
옥추마,한,수,2017/03/11,3,국6,09,강성오,민형근,오피서,바이스댄서,0,0,0,0,0,0,0,,0
온리위너,한,암,2017/05/25,3,국미,40,송문길,손병철,올드패션드,기억날그날,0,0,0,0,0,0,0,,0
온이글몬스터,한,암,2017/04/15,3,국6,32,김윤섭,김근영,온이글즈윙즈,밀크몬스터,0,0,0,0,0,0,0,,0
올댓스피드,미,수,2014/03/07,6,외3,26,안해양,임두인,TALE OF EKATI,ROST REPORT,20,2,1,5,0,0,109800000,51, 0
올댓코리아,미,거,2016/02/27,4,외4,26,안해양,임두인,FROST GIANT,MARGA,13,0,1,10,0,1,24000000,37, 0
올드블레이드,한,암,2017/03/17,3,국6,34,리카디,김형란,올드패션드,엘리사타운,1,0,0,1,0,0,5600000,,0
올마이퀸,한,암,2016/04/06,4,국5,99,휴양마,양순희,프라이빗보우,올마이예스터데이,12,0,2,10,0,2,13280000,27, 0
올백,한,암,2017/02/12,3,국5,09,강성오,이긍열,한센,히어컴즈서머,2,1,0,2,1,0,34200000,3, 10000
올어게인,한,암,2017/03/01,3,국미,99,휴양마,강승연,스트라이크어게인,올블레싱즈,0,0,0,0,0,0,0,,0
와니케이,한,암,2015/05/12,5,국5,23,유재길,김영완,와이와이와이,버라이어티레이디,20,2,0,11,1,0,56520000,28, 0
와와여장부,한,암,2014/03/26,6,국4,29,배휴준,곽희원,와이와이와이,언브라이들드로렌,27,2,3,9,0,0,133970000,45, 0
와일드드래곤,한,수,2015/04/24,5,국3,99,휴양마,유영준,오피서,미사일디펜스,18,4,1,5,0,0,152210000,58, 0
와일드선더,한,수,2014/04/07,6,국2,52,김동균,박준배,비카,플레티넘와일드캣,34,6,3,9,0,0,408100000,8, 0
와일드우즈,한,거,2017/03/24,3,국6,08,최용구,최동근,포리스트캠프,엘치카,4,0,0,4,0,0,16400000,,0
와일드코리아,미,수,2017/05/13,3,외4,41,신삼영,유영준,MACLEAN'S MUSIC,TIFFANY ROYAL,0,0,0,0,0,0,0,38, 0
와일드킹덤,한(포),수,2017/03/26,3,국6,29,배휴준,양현모,COMPETITIVE EDGE,드림스펠,3,0,0,3,0,0,15600000,,0
와일드파이트,미,거,2016/04/05,4,외3,41,신삼영,유영준,NEW YEAR'S DAY,TRULIPS,11,2,0,10,2,0,95100000,55, 0
왕벚꽃,미,거,2016/03/11,4,외2,18,박대흥,김원숙,DISCREET CAT,FOLK,6,3,1,4,2,0,263700000,73, 0
왕인행차,한,수,2017/05/26,3,국6,24,서홍수,전영규,포리스트캠프,갬블투빅토리,3,0,1,3,0,1,9000000,,0
왕탱이,한,거,2017/02/16,3,국5,18,박대흥,죽마조합,윈체스터,미소피아,2,1,1,2,1,1,43000000,35, 0
요리조리,미,암,2015/05/07,5,외4,19,곽영효,황봉기,카우보이칼,CRAZY CYD,15,1,1,6,1,1,73650000,46, 0
용마루구,한,수,2017/04/23,3,국6,05,우창구,이보원,페더럴리스트,알바이다,1,0,0,1,0,0,0,,0
우귀륭,미,암,2017/03/25,3,외4,11,조현수,임흥호,ASTROLOGY,SIZZLE DRESS,3,0,0,3,0,0,0,36, 0
우대륭,한(포),암,2016/05/05,4,국4,22,안병기,임흥호,WILL TAKE CHARGE,프린세스세실리아,9,2,1,8,1,1,82800000,4, 0
우리,미,수,2016/03/30,4,외2,21,임봉춘,김진태a,ALTERNATION,MY FAVORITE TUNE,7,4,0,7,4,0,175050000,74, 0
우먼볼트,호,암,2014/10/29,6,외3,30,토니,함춘,PLUCK,PAESE COMMANDS,13,1,2,6,0,0,79200000,54, 0
우승특기,미,수,2015/01/17,5,외4,20,배대선,이태인,ESKENDEREYA,COSMIC QUEEN,13,1,0,4,0,0,48750000,49, 0
우아륭,한,암,2017/05/10,3,국5,44,김학수,임흥호,테스타마타,금따,2,1,1,2,1,1,34600000,32, 0
우정의향기,미,암,2016/04/11,4,외4,17,김점오,강균호,POWER BROKER,COUNTRY AGAIN,14,1,1,9,1,1,53600000,46, 0
우주륭,한,암,2017/05/27,3,국6,44,김학수,임흥호,티즈원더풀,황금물결,0,0,0,0,0,0,0,,0
운악하비오,한,거,2013/05/09,7,국5,15,박희철,안응수,포리스트캠프,메시지레드,42,2,4,9,0,0,99600000,28, 0
운외창천,한,암,2017/06/11,3,국6,99,휴양마,장수영,토우트,리틀재규어스,1,0,0,1,0,0,7800000,,0
운해베스트,한,수,2016/03/02,4,국6,53,김동철,박정재,인그란디어,실버메테오르,6,0,0,6,0,0,1000000,,0
울트라로켓,한,거,2014/03/10,6,국1,22,안병기,조명식,심포니소나타,명서공주,34,8,7,9,2,2,689350000,108, 0
울트라애니,한,암,2017/02/27,3,국6,22,안병기,조명식,컬러즈플라잉,우리바다,3,0,1,3,0,1,5040000,,0
울트라챔피언,한(포),거,2016/02/26,4,국3,22,안병기,조명식,GEMOLOGIST,스위트케이트,13,4,0,10,3,0,126180000,61, 0
울트라펀치,미,거,2016/05/05,4,외1,22,안병기,조명식,MUNNINGS,MISS RHONDA,14,5,2,8,2,2,314350000,92, 0
웃게해줄게,한,거,2016/05/02,4,국4,99,휴양마,우태율,천년대로,스페어더라드,10,2,0,8,2,0,47200000,39, 0
워리어선더,한,수,2017/04/06,3,국6,99,휴양마,윤지중,선더모카신,핫레드,1,0,0,1,0,0,0,,0
원더볼트,미,거,2010/02/17,10,외1,49,지용철,김영진,DESERT WARRIOR,LITTLE CHAMP,59,8,13,8,0,0,983794000,94, 0
원더케이,한,수,2016/04/21,4,국5,05,우창구,강경운,선더모카신,언브라이들드로렌,4,0,2,4,0,2,12080000,27, 0
원더풀골드,한,암,2017/05/25,3,국미,99,휴양마,최현기,경부대로,골드,0,0,0,0,0,0,0,,0
원더풀글리터,한,암,2017/03/11,3,국6,21,임봉춘,지대섭,사담파테크,켄덤,3,0,0,3,0,0,0,,25000
원더풀니키야,한,암,2017/03/30,3,국6,99,휴양마,지대섭,유로실버,프리마포어저,2,0,0,2,0,0,0,,0
원더풀댄서,한,거,2016/05/30,4,국5,02,손영표,(주)녹원목장,유로실버,피쌍리,8,1,0,7,1,0,14880000,29, 0
원더풀딕시,한,수,2016/04/30,4,국3,99,휴양마,지대섭,유로실버,딕시비카,12,3,2,8,2,1,149600000,57, 0
원더풀라이트,한,암,2017/03/26,3,국6,28,최상식,변갑한,티즈원더풀,모어인트리그,4,0,0,4,0,0,3120000,,0
원더풀러너,한,거,2017/05/26,3,국6,45,김순근,이장한,오피서,러브메도우,0,0,0,0,0,0,0,,0
원더풀럭키,한,수,2015/03/07,5,국4,99,휴양마,청호컴넷(주),록하드텐,예스트라이크,26,3,2,7,0,0,121960000,4, 60000
원더풀루비,한,암,2016/03/21,4,국4,29,배휴준,지대섭,테스타마타,애너즈코즈,10,1,2,7,0,2,59600000,37, 20000
원더풀마리아,한,암,2016/02/25,4,국3,21,임봉춘,(주)녹원목장,테스타마타,파이어앤바이스,11,3,2,7,2,1,110200000,56, 0
원더풀맘보,한,암,2017/02/24,3,국6,18,박대흥,(주)녹원목장,사담파테크,큐트트릭스,2,0,0,2,0,0,1600000,,0
원더풀매직,한(포),수,2017/04/09,3,국6,99,휴양마,(주)녹원목장,FIRST DUDE,매지컬프로미스,2,0,0,2,0,0,2000000,,0
원더풀스톰,한,수,2017/02/09,3,국6,12,서범석,지대섭,메니피,노불베이비,0,0,0,0,0,0,0,,35000
원더풀오렌지,한,암,2017/03/25,3,국6,99,휴양마,청호컴넷(주),채플로열,스페셜볼포니,6,0,0,6,0,0,7900000,,25000
원더풀이블,한,수,2016/03/07,4,국3,12,서범석,지대섭,티즈원더풀,큐트트릭스,17,4,3,9,2,2,200080000,6, 20000
원더풀인디언,미,거,2016/02/17,4,외4,25,전승규,지대섭,TALE OF EKATI,NDIAN CONDUCT,7,0,0,7,0,0,6150000,36, 0
원더풀잭팟,한,수,2015/03/23,5,국1,99,휴양마,지대섭,인그란디어,엔들리스헤로인,16,6,2,5,3,1,335990000,82, 0
원더풀챔피언,한(포),수,2015/03/10,5,국2,45,김순근,이장한,LIAISON,리틀딕시미스,21,4,5,7,1,0,232340000,68, 0
원더풀캣,한,암,2017/03/01,3,국6,08,최용구,(주)녹원목장,사담파테크,황금키,6,0,1,6,0,1,9580000,,0
원더풀코펠란,한(포),암,2017/03/05,3,국미,99,휴양마,지대섭,HAT TRICK,믹스업,0,0,0,0,0,0,0,,0
원더풀트루스,한,암,2016/04/16,4,국3,24,서홍수,지경미,테스타마타,예스트라이크,13,3,3,9,1,2,142800000,65,5000
원더풀파워,한,수,2017/03/13,3,국미,02,손영표,김은갑,티즈원더풀,스토미로직,0,0,0,0,0,0,0,,0
원더풀플라이,한,수,2016/02/10,4,국2,18,박대흥,정은섭,티즈원더풀,버터플라이,11,5,1,9,3,1,663150000,8, 0
원더풀플레저,한,암,2017/04/12,3,국5,24,서홍수,지대섭,유로실버,월들리듀드,6,0,2,6,0,2,17200000,27, 0
원더풀하트,한,암,2017/03/24,3,국5,31,강환민,지대섭,유로실버,매거코로,4,0,2,4,0,2,33600000,3, 0
원더풀헤네시,한,암,2016/02/11,4,국5,21,임봉춘,지대섭,유로실버,줄리아존,9,1,1,5,0,0,47800000,32, 0
원더풀힐스,한,암,2016/03/01,4,국6,02,손영표,지대섭,테스타마타,오로라Ⅱ,10,0,0,8,0,0,10160000,,0
원더플레이스,한(포),암,2017/03/04,3,국6,45,김순근,이장한,CONGRATS,위키드인힐스,5,0,0,5,0,0,4600000,,0
원앤온리,한,암,2017/03/30,3,국5,49,지용철,조용학,한센,스위트메리티,4,0,2,4,0,2,23600000,28, 0
원지,한,거,2017/02/27,3,국6,22,안병기,우태율,사담파테크,런라이트스루,2,0,0,2,0,0,0,,0
원퍼트,한,수,2017/03/10,3,국6,49,지용철,박시용,포리스트캠프,뜨거운환호,2,0,0,2,0,0,0,,0
월드비욘드,한,암,2017/01/23,3,국5,25,전승규,손병현,경부대로,청산도,4,1,0,4,1,0,58200000,34, 0
월드캡틴,미,수,2017/05/04,3,외4,29,배휴준,김진영a,MIDNIGHT LUTE,PEARL STREET,2,0,0,2,0,0,9750000,39, 0
월드특급,한,거,2017/04/30,3,국6,01,박종곤,김명식,라이언메탈,짝꿍,1,0,0,1,0,0,0,,0
월영이,한,암,2017/04/30,3,국6,06,홍대유,김정숙,채플로열,그랜드데임,2,0,0,2,0,0,0,,0
웰니스케이,미,거,2015/04/08,5,외3,05,우창구,강경운,밥앤드존,TIA CHELA,10,2,0,6,2,0,71400000,51, 0
웰빙스토리,한,수,2013/04/07,7,국4,29,배휴준,이성재,시에로골드,웰빙시대,39,3,0,11,0,0,120400000,36, 0
위너골드,미,수,2015/05/03,5,외1,05,우창구,전영범,WILDCAT HEIR,NCE SPECIAL,20,8,4,7,0,3,644100000,113, 0
위너레드,미,거,2013/02/08,7,외1,05,우창구,전영범,PUT IT BACK,RED HOT JUL,33,5,4,9,0,0,327600000,84, 0
위너마운틴,한,거,2016/04/21,4,국4,19,곽영효,이미경,윈체스터,우승이야기,8,2,1,8,2,1,50080000,38, 0
위너브라운,한,수,2016/03/24,4,국2,25,전승규,손병현,캡틴콜티시,미스다이앤,8,5,1,4,4,0,189500000,72, 0
위너블루,한,거,2017/03/19,3,국5,05,우창구,전영범,올드패션드,매직치프,6,1,0,6,1,0,49200000,3, 0
위너세이,한(포),암,2016/03/10,4,국5,34,리카디,요시다 가츠미,HENNY HUGHES,플룸,5,1,0,5,1,0,26800000,3, 0
위너스피릿,한,수,2015/02/21,5,국4,12,서범석,(주)녹원목장,샤프휴머,메릴스스피릿,18,2,1,10,0,0,67280000,42, 0
위너챔프,미,거,2017/02/11,3,외4,99,휴양마,강균호,MACHO UNO,SLANT OF LIGHT,2,0,0,2,0,0,0,37, 0
위너케이,한,거,2016/03/19,4,국6,99,휴양마,박충범,홍지,질풍여걸,2,0,0,2,0,0,0,,3000
위너콰드릴,한(포),암,2017/05/20,3,국6,99,휴양마,요시다 가츠미,GOLD ALLURE,콰드릴,0,0,0,0,0,0,0,,0
위너템플러,한(포),암,2016/02/15,4,국6,34,리카디,요시다 가츠미,DUNKIRK,프리마포어저,3,0,1,3,0,1,10240000,,0
위닝블레이드,한,거,2016/02/25,4,국4,18,박대흥,김형란,애니기븐새터데이,그레이톰보이,12,2,2,6,0,1,98550000,39, 0
위대한파이터,미,거,2016/04/22,4,외4,29,배휴준,곽승용,HANDSOME MIKE,LAMMING WELL,10,0,0,10,0,0,1600000,32, 0
위드프렌드십,한(포),거,2015/05/07,5,국3,54,박천서,김봉섭,REDEEMED,팻츠이미지,14,2,2,8,1,2,124100000,55, 100
위시미,한,암,2017/03/05,3,국5,08,최용구,강무웅,엑톤파크,위시미석세스,1,1,0,1,1,0,34200000,3, 0
위즈레이니어,미,거,2015/05/11,5,외4,99,휴양마,최몽주,FLOWER ALLEY,N HIGH ALERT,16,0,0,8,0,0,18000000,36, 0
위즈모멘트,한,암,2017/04/09,3,국6,40,송문길,최몽주,메니피,매치리스모멘트,0,0,0,0,0,0,0,,0
윈드리버,한,암,2016/03/23,4,국5,25,전승규,손병현,엑톤파크,리스킨잇올,8,1,0,5,1,0,39560000,29, 0
윈드스카이,한,수,2016/03/31,4,국4,03,최영주,손병현,테스타마타,버닝스카이,11,2,1,9,2,1,49120000,42, 0
윈드힐,한,암,2017/03/01,3,국6,33,서인석,최상기,컬러즈플라잉,라비치스,2,0,0,2,0,0,9400000,,0
윈디러시,한,암,2017/04/17,3,국미,07,구자흥,제주축협,오피서,켄터키노즈,0,0,0,0,0,0,0,,0
윈블레이드,한,암,2016/02/28,4,국5,03,최영주,말사모,피스룰즈,새로운리더,8,0,2,8,0,2,20640000,28, 0
유롱스타,한,암,2017/03/21,3,국6,99,휴양마,장위에셩,메니피,암어자이언트스타,1,0,0,1,0,0,1000000,,0
유롱플라잉,한,거,2016/05/30,4,국4,10,정호익,장위에셩,컬러즈플라잉,베니,11,1,3,10,1,3,51920000,36, 0
유포리앙,미,암,2017/04/06,3,외4,22,안병기,우태율,SHANGHAI BOBBY,프라임더펌프,3,0,0,3,0,0,0,36, 0
율도장사,한,암,2017/02/13,3,국6,43,서정하,공이공팔,록하드텐,양키참,3,0,0,3,0,0,0,,0
율소리,한,암,2017/04/09,3,국6,22,안병기,우태율,밥앤드존,디바인신디,2,0,0,2,0,0,0,,0
으뜸이루리,한,수,2016/05/21,4,국6,54,박천서,고정아,한센,타임투슬루,7,0,1,7,0,1,6960000,,0
은어축제,미,수,2017/03/22,3,외4,50,박재우,최기영,MINESHAFT,RANGERETTE,4,0,0,4,0,0,0,36, 0
은혜파도,한,암,2017/02/20,3,국6,53,김동철,한종희,티즈원더풀,퀴니비,1,0,0,1,0,0,0,,0
이겨주마,미,거,2015/04/19,5,외2,06,홍대유,김재영a,SUPER SAVER,DONNAY,18,2,5,8,0,3,197800000,72, 0
이글스그리프터,미,수,2015/04/12,5,외2,05,우창구,최몽주,HAYNESFIELD,STRIKE A PUNCH,19,2,3,11,2,2,143250000,72, 61515
이글아이,한,암,2016/03/06,4,국4,14,이신영,(주)나스카,선더모카신,다야몬드스테파니,10,2,2,10,2,2,66800000,47, 0
이글이글,미,거,2016/04/25,4,외4,99,휴양마,이성인,MALIBU MOON,DOILOOKFATNTHESE,9,0,0,6,0,0,11400000,38, 0
이럽션,미,수,2017/02/18,3,외4,99,휴양마,이혜란,COMPETITIVE EDGE,FRAZIER'S FINEST,1,0,0,1,0,0,0,38, 0
이비사걸,한,암,2017/01/29,3,국6,34,리카디,공이공팔,애니기븐새터데이,위너트로피,5,0,0,5,0,0,0,,0
이스크라,한,거,2015/03/06,5,국3,08,최용구,한종희,리미트리스비드,독립선언,19,4,2,12,2,0,147720000,53, 0
이스트라이크,한,수,2016/05/09,4,국미,25,전승규,어선미,메니피,탱고스텝,0,0,0,0,0,0,0,,0
이스트반,미,거,2017/02/20,3,외4,18,박대흥,임종근,CONSTITUTION,MOORED,5,0,1,5,0,1,19350000,39, 0
이스트원,한,수,2017/05/07,3,국6,27,박병일,한명로,원쿨캣,마그네틱플레이스,4,0,1,4,0,1,19100000,,0
이스트제트,한,거,2017/04/11,3,국3,99,휴양마,김영구,스트라이크어게인,렌드,5,4,0,5,4,0,132450000,63, 0
이스트챔프,한,수,2017/04/10,3,국5,10,정호익,김영구,엑톤파크,으뜸칸,4,1,0,4,1,0,20470000,29, 0
이스트킹덤,한,수,2015/04/18,5,국3,10,정호익,김영구,윈체스터,웰빙캣,17,3,3,7,1,1,154150000,58, 0
이스트팔로스,미,수,2015/04/16,5,외1,33,서인석,김영구,투아너앤드서브,SILVER CHARADES,23,6,3,9,2,1,433650000,107, 0
이천쌀,한,거,2015/02/27,5,국3,37,심승태,이천시청,캐피털스팬딩,리치이모션즈,19,3,4,7,1,1,237500000,55, 0
이천특급,한,수,2017/03/16,3,국6,99,휴양마,이종욱,올드패션드,아이디이천,5,0,0,5,0,0,0,,0
이터널메모리,한,거,2017/04/15,3,국6,99,휴양마,오종택,스트라이크어게인,베씸,4,0,0,4,0,0,0,,0
인기열매,한(포),암,2017/03/12,3,국6,99,휴양마,김기종,TONALIST,스원스테이트먼트,1,0,0,1,0,0,0,,0
인동샘,미,수,2017/04/24,3,외4,20,배대선,이태인,TONALIST,LADY DORA,3,0,0,3,0,0,0,36, 0
인듀어런스,한,수,2016/03/26,4,국4,49,지용철,조용학,록하드텐,댄징샐리,14,1,4,11,1,3,68200000,36, 0
인디레이디,한(포),암,2016/04/23,4,국4,99,휴양마,이종욱,ORB,퀘스트포석세스,16,2,2,10,1,1,79600000,42, 0
인디언보스,한,수,2016/03/27,4,국5,33,서인석,코리아호스랜드,유로실버,인디언다이아몬드,14,0,2,10,0,1,32240000,3, 100
인디언서머,한,거,2016/03/18,4,국6,03,최영주,김정철,채플로열,스톰캣츠키튼,6,0,0,6,0,0,2960000,,0
인디언에코,한,암,2015/03/03,5,국4,37,심승태,허영희,심포니소나타,남해여왕,23,2,0,12,1,0,56880000,36, 0
인천라이언,한(포),거,2016/05/28,4,국6,23,유재길,황봉기,POINT OF ENTRY,로열엠버시,8,0,0,5,0,0,960000,,0
인천보스,미,수,2017/05/09,3,외미,01,박종곤,황봉기,GEMOLOGIST,GO GET EM BABE,0,0,0,0,0,0,0,,0
인천스피드,미,거,2016/05/12,4,외4,27,박병일,권경자,MUNNINGS,SEATTLE SPIRIT,13,1,0,9,1,0,57150000,47, 0
인천치프,미,수,2016/04/02,4,외2,10,정호익,김재영a,PIONEEROF THE NILE,DY FIVE HUNDRED,13,3,1,10,2,1,153150000,67, 0
인천캡틴,미,수,2016/04/28,4,외4,99,휴양마,권경자,GRAYDAR,SUNDAY MONEY,2,0,1,2,0,1,12600000,42, 0
일기비호,한,암,2017/03/16,3,국6,29,배휴준,명인환,스트라이크어게인,퀵투부트,4,0,0,4,0,0,0,,0
일마레,한,수,2016/05/20,4,국4,12,서범석,카도노 시게오,유로실버,쉬저핫디시,14,1,2,11,1,2,46600000,36, 0
일보등천,한(포),수,2017/04/19,3,국6,99,휴양마,김기종,SKY MESA,샤넬로열,3,0,1,3,0,1,18000000,,0
일여하여,한,암,2015/03/30,5,국6,28,최상식,제일사료(주),볼포니,큰마마,23,0,0,10,0,0,12160000,,0
임페리얼실크,한,암,2017/04/22,3,국6,10,정호익,마칭,채플로열,검은요정,2,0,0,2,0,0,0,,0
자이언트걸,한,암,2017/04/29,3,국5,52,김동균,신윤경,애니기븐새터데이,사이치,4,1,0,4,1,0,31400000,31, 0
장군의시대,한,암,2016/02/10,4,국5,99,휴양마,강필석,개선장군,에이원,11,1,0,7,1,0,24240000,3, 0
장나들이,한,수,2017/03/11,3,국6,33,서인석,이종욱,메이세이오페라,후시스,0,0,0,0,0,0,0,,0
장산골드,미,암,2017/05/06,3,외미,34,리카디,김병진,GOLDENCENTS,SWAMPOODLE,0,0,0,0,0,0,0,,0
장산럭키,미,거,2017/04/29,3,외미,31,강환민,김병진,GEMOLOGIST,LUCKY LAVENDER GAL,0,0,0,0,0,0,0,,0
장산몬스터,미,거,2017/04/02,3,외4,99,휴양마,김병진,PAYNTER,PEGASUS PRINCESS,2,0,0,2,0,0,7800000,39, 0
장산바다,한,수,2017/05/26,3,국6,30,토니,김형란,올드패션드,한바다,0,0,0,0,0,0,0,,0
장산베어스,미,거,2015/03/24,5,외3,31,강환민,삼정,투아너앤드서브,WHITELACENPROMISES,21,1,3,12,0,1,114900000,57, 15000
장산사수대,한,수,2017/03/17,3,국미,14,이신영,김병진,피스룰즈,백스터홀,0,0,0,0,0,0,0,,0
장산스타트,미,거,2017/03/27,3,외4,99,휴양마,김병진,ORB,WISH AWAY,5,0,0,5,0,0,10200000,38, 0
장산와일드,한(포),거,2015/03/11,5,국1,31,강환민,김병진,PROUD CITIZEN,와일드앤프라우드,21,7,2,11,1,1,321700000,81, 0
장산카우보이,미,거,2013/03/06,7,외1,34,리카디,삼정,카우보이칼,SAMMY AMMY,38,5,4,9,0,1,475150000,93,5000
장산탱크,미,거,2017/03/02,3,외4,34,리카디,김병진,WILL TAKE CHARGE,NNATLANTIC,2,0,0,2,0,0,0,37, 0
장산파워,한,수,2014/05/03,6,국1,50,박재우,김병진,메니피,시티버드,27,9,1,7,2,1,605200000,107, 0
장산파크,한,암,2017/04/09,3,국미,30,토니,김병진,엑톤파크,닐링즈프라이드,0,0,0,0,0,0,0,,0
장산포에버,미,거,2017/03/26,3,외4,34,리카디,김병진,CONVEYANCE,THE SCHVAGEN,0,0,0,0,0,0,0,38, 0
장산플라이,한,거,2016/02/06,4,국4,33,서인석,김형란,컬러즈플라잉,스톨른미스,12,3,2,8,3,1,125400000,5, 60000
장수나봄,한,수,2017/03/02,3,국5,50,박재우,서동해,올드패션드,미스로브,6,1,1,6,1,1,25840000,3, 0
재능충만,한,암,2016/02/23,4,국6,23,유재길,허건호,컬러즈플라잉,말리부스카이,5,0,1,4,0,1,10240000,,0
