Date,Price,Open,High,Low,Change
"May 24, 2019",1507.53,1505.76,1511.3,1501.8,0.11
"May 23, 2019",1505.81,1508.63,1512.33,1500.31,-0.13
"May 22, 2019",1507.77,1514.67,1521.68,1502.47,-0.52
"May 21, 2019",1515.61,1521.35,1529.64,1514.35,-0.32
"May 20, 2019",1520.54,1519.09,1524.46,1515.12,0.04
"May 17, 2019",1519.88,1525.77,1530.27,1517.4,-0.39
"May 16, 2019",1525.83,1525.02,1533.39,1520.23,0.05
"May 15, 2019",1525.09,1533.06,1539.21,1523.31,-0.52
"May 14, 2019",1533.06,1540.36,1543.68,1530.93,-0.47
"May 13, 2019",1540.36,1527.71,1551.42,1526.65,0.82
"May 10, 2019",1527.77,1534.94,1541.9,1526.62,-0.49
"May 09, 2019",1535.3,1525.86,1544.28,1523.74,0.61
"May 08, 2019",1526.03,1534.15,1534.91,1520.95,-0.45
"May 07, 2019",1532.9,1530.03,1538.92,1526.18,0.11
"May 06, 2019",1531.23,1527.37,1544.31,1526.32,-0.17
"May 03, 2019",1533.83,1521.12,1537.47,1519.42,0.82
"May 02, 2019",1521.32,1521.21,1524.24,1516.03,0.01
"May 01, 2019",1521.22,1517.19,1522.94,1515.73,0.25
"Apr 30, 2019",1517.42,1500.72,1523.14,1498.99,1.13
"Apr 29, 2019",1500.42,1498.12,1503.14,1494.89,0.21
"Apr 26, 2019",1497.24,1496.36,1500.99,1492.49,0.06
"Apr 25, 2019",1496.3,1491.53,1503.23,1490.87,0.32
"Apr 24, 2019",1491.59,1478.9,1500.48,1477.79,0.85
"Apr 23, 2019",1478.95,1481.46,1488.17,1478.14,-0.17
"Apr 22, 2019",1481.52,1477.17,1486.5,1474.96,0.29
"Apr 19, 2019",1477.27,1478.72,1481.24,1475.68,-0.05
"Apr 18, 2019",1478.08,1476.12,1484.47,1475.15,0.06
"Apr 17, 2019",1477.12,1484.73,1487.23,1475.3,-0.5
"Apr 16, 2019",1484.57,1487.2,1489.32,1482.28,-0.16
"Apr 15, 2019",1486.92,1483.9,1488.31,1482.44,0.16
"Apr 12, 2019",1484.61,1491.0,1493.52,1482.51,-0.42
"Apr 11, 2019",1490.94,1489.71,1495.74,1488.63,0.08
"Apr 10, 2019",1489.78,1489.52,1494.35,1486.74,-0.05
"Apr 09, 2019",1490.54,1493.37,1497.67,1486.18,-0.1
"Apr 08, 2019",1492.1,1482.01,1497.1,1480.31,0.6
"Apr 05, 2019",1483.27,1486.8,1492.67,1477.86,-0.19
"Apr 04, 2019",1486.09,1492.57,1500.19,1483.44,-0.49
"Apr 03, 2019",1493.4,1494.38,1498.53,1488.88,-0.04
"Apr 02, 2019",1493.94,1484.69,1496.17,1477.15,0.58
"Apr 01, 2019",1485.29,1482.6,1491.96,1474.36,0.2
"Mar 29, 2019",1482.38,1482.12,1493.31,1475.61,0.02
"Mar 28, 2019",1482.13,1502.7,1505.51,1480.75,-1.37
"Mar 27, 2019",1502.65,1500.37,1511.68,1494.76,0.15
"Mar 26, 2019",1500.37,1495.83,1504.69,1492.39,0.3
"Mar 25, 2019",1495.88,1500.52,1503.57,1491.13,-0.34
"Mar 22, 2019",1500.97,1479.31,1505.42,1477.97,1.47
"Mar 21, 2019",1479.17,1486.21,1493.17,1470.29,-0.46
"Mar 20, 2019",1486.05,1500.55,1503.2,1484.04,-0.97
"Mar 19, 2019",1500.67,1501.38,1504.91,1496.12,-0.05
"Mar 18, 2019",1501.44,1509.06,1511.92,1492.63,-0.56
"Mar 15, 2019",1509.86,1504.91,1510.73,1500.89,0.34
"Mar 14, 2019",1504.8,1507.9,1512.84,1499.07,-0.21
"Mar 13, 2019",1507.97,1475.46,1513.16,1472.8,2.21
"Mar 12, 2019",1475.33,1488.62,1503.63,1471.01,-0.89
"Mar 11, 2019",1488.57,1476.21,1492.38,1468.94,0.85
"Mar 08, 2019",1476.06,1485.14,1490.82,1471.16,-0.6
"Mar 07, 2019",1484.98,1486.07,1489.91,1480.07,-0.07
"Mar 06, 2019",1486.08,1483.37,1488.06,1480.26,0.17
"Mar 05, 2019",1483.6,1485.68,1489.33,1475.91,-0.14
"Mar 04, 2019",1485.63,1492.52,1496.01,1483.19,-0.22
"Mar 01, 2019",1488.97,1492.77,1496.8,1484.2,-0.29
"Feb 28, 2019",1493.28,1488.75,1498.62,1487.41,0.34
"Feb 27, 2019",1488.24,1478.08,1495.29,1477.62,0.67
"Feb 26, 2019",1478.3,1461.61,1484.73,1460.71,1.14
"Feb 25, 2019",1461.7,1468.73,1469.9,1456.74,-0.29
"Feb 22, 2019",1465.89,1469.01,1470.81,1457.77,-0.2
"Feb 21, 2019",1468.88,1465.97,1474.34,1463.86,0.21
"Feb 20, 2019",1465.86,1466.92,1470.97,1460.57,-0.08
"Feb 19, 2019",1466.98,1455.27,1469.71,1453.72,0.77
"Feb 18, 2019",1455.76,1453.43,1458.13,1450.75,0.26
"Feb 15, 2019",1451.98,1442.03,1453.46,1441.41,0.62
"Feb 14, 2019",1443.09,1445.98,1450.36,1440.19,-0.2
"Feb 13, 2019",1445.93,1445.56,1456.54,1444.67,0.02
"Feb 12, 2019",1445.57,1447.02,1452.09,1442.09,-0.1
"Feb 11, 2019",1447.01,1455.83,1457.02,1446.89,-0.62
"Feb 08, 2019",1456.0,1457.19,1460.77,1450.22,-0.08
"Feb 07, 2019",1457.13,1450.61,1462.72,1446.77,0.43
"Feb 06, 2019",1450.93,1446.59,1455.92,1445.86,0.33
"Feb 05, 2019",1446.19,1459.72,1464.78,1444.22,-0.95
"Feb 04, 2019",1460.02,1464.33,1469.34,1459.29,-0.28
"Feb 01, 2019",1464.17,1458.24,1468.24,1455.43,0.4
"Jan 31, 2019",1458.3,1457.52,1464.73,1455.33,0.07
"Jan 30, 2019",1457.3,1460.86,1466.45,1454.4,-0.26
"Jan 29, 2019",1461.08,1472.92,1477.33,1459.76,-0.78
"Jan 28, 2019",1472.55,1476.22,1479.38,1469.07,-0.28
"Jan 25, 2019",1476.73,1474.89,1481.01,1463.01,0.13
"Jan 24, 2019",1474.83,1472.17,1479.26,1467.33,0.18
"Jan 23, 2019",1472.23,1466.73,1477.01,1458.95,0.4
"Jan 22, 2019",1466.43,1461.87,1467.93,1454.93,0.27
"Jan 21, 2019",1462.53,1451.26,1463.31,1446.12,0.88
"Jan 18, 2019",1449.83,1457.93,1458.7,1446.59,-0.56
"Jan 17, 2019",1457.99,1443.96,1460.53,1441.54,0.98
"Jan 16, 2019",1443.9,1443.53,1447.3,1438.42,-0.01
"Jan 15, 2019",1444.08,1443.2,1448.23,1424.63,0.06
"Jan 14, 2019",1443.2,1437.2,1449.48,1436.01,0.43
"Jan 11, 2019",1436.98,1425.13,1439.7,1416.21,0.84
"Jan 10, 2019",1425.07,1430.15,1436.0,1422.77,-0.35
"Jan 09, 2019",1430.04,1428.13,1433.43,1423.94,0.13
"Jan 08, 2019",1428.18,1428.42,1440.02,1426.69,-0.02
"Jan 07, 2019",1428.42,1421.69,1431.31,1419.21,0.48
"Jan 04, 2019",1421.53,1422.35,1427.58,1416.39,-0.05
"Jan 03, 2019",1422.17,1412.3,1424.1,1395.88,0.69
"Jan 02, 2019",1412.41,1418.02,1431.4,1407.9,-0.47
"Jan 01, 2019",1419.08,1421.63,1422.57,1416.81,-0.19
"Dec 31, 2018",1421.8,1417.15,1430.33,1408.99,0.16
"Dec 28, 2018",1419.49,1416.29,1419.65,1410.08,0.23
"Dec 27, 2018",1416.23,1420.9,1423.64,1414.13,-0.24
"Dec 26, 2018",1419.64,1425.09,1431.83,1418.62,-0.57
"Dec 25, 2018",1427.74,1431.72,1439.5,1424.36,-0.25
"Dec 24, 2018",1431.29,1428.41,1433.83,1421.23,0.36
"Dec 21, 2018",1426.14,1421.28,1429.28,1418.91,0.35
"Dec 20, 2018",1421.16,1424.51,1430.07,1417.7,-0.24
"Dec 19, 2018",1424.56,1425.98,1428.65,1415.46,-0.08
"Dec 18, 2018",1425.7,1426.01,1435.54,1423.14,-0.04
"Dec 17, 2018",1426.28,1425.78,1431.18,1422.05,0.06
"Dec 14, 2018",1425.38,1424.61,1430.32,1422.09,0.05
"Dec 13, 2018",1424.66,1420.82,1426.94,1415.24,0.29
"Dec 12, 2018",1420.54,1410.35,1426.42,1408.53,0.71
"Dec 11, 2018",1410.56,1417.34,1429.3,1408.95,-0.47
"Dec 10, 2018",1417.23,1431.99,1438.7,1412.04,-1.02
"Dec 07, 2018",1431.77,1430.19,1436.64,1425.72,0.11
"Dec 06, 2018",1430.2,1418.72,1436.89,1415.83,0.81
"Dec 05, 2018",1418.71,1413.9,1423.81,1412.07,0.34
"Dec 04, 2018",1413.85,1411.78,1420.11,1406.56,0.15
"Dec 03, 2018",1411.78,1430.68,1433.6,1410.84,-1.23
"Nov 30, 2018",1429.4,1429.85,1436.85,1424.6,-0.03
"Nov 29, 2018",1429.85,1441.03,1443.55,1427.33,-0.77
"Nov 28, 2018",1440.92,1441.24,1445.49,1435.98,-0.03
"Nov 27, 2018",1441.35,1450.13,1450.43,1437.38,-0.6
"Nov 26, 2018",1450.03,1456.94,1457.85,1443.81,-0.17
"Nov 23, 2018",1452.47,1462.18,1464.06,1447.95,-0.66
"Nov 22, 2018",1462.18,1441.41,1462.84,1440.85,1.44
"Nov 21, 2018",1441.46,1445.42,1451.51,1440.05,-0.27
"Nov 20, 2018",1445.37,1447.05,1453.99,1443.18,-0.09
"Nov 19, 2018",1446.61,1438.21,1451.73,1437.65,0.48
"Nov 16, 2018",1439.77,1441.05,1455.15,1435.98,-0.09
"Nov 15, 2018",1441.05,1472.04,1474.4,1434.97,-2.11
"Nov 14, 2018",1472.12,1469.05,1480.93,1462.22,0.31
"Nov 13, 2018",1467.55,1462.97,1477.26,1455.79,0.25
"Nov 12, 2018",1463.95,1465.48,1471.63,1456.73,-0.22
"Nov 09, 2018",1467.24,1465.3,1475.0,1463.52,0.15
"Nov 08, 2018",1465.08,1465.25,1470.95,1459.89,-0.02
"Nov 07, 2018",1465.42,1469.62,1476.61,1465.09,-0.29
"Nov 06, 2018",1469.62,1462.79,1472.42,1460.93,0.56
"Nov 05, 2018",1461.44,1455.43,1463.79,1451.26,0.76
"Nov 02, 2018",1450.45,1463.99,1469.84,1446.84,-0.86
"Nov 01, 2018",1463.01,1456.98,1465.88,1452.24,0.35
"Oct 31, 2018",1457.96,1447.92,1464.69,1445.75,0.68
"Oct 30, 2018",1448.14,1463.23,1466.12,1446.12,-1.03
"Oct 29, 2018",1463.18,1462.63,1468.49,1458.59,-0.01
"Oct 26, 2018",1463.38,1457.84,1467.84,1455.59,0.38
"Oct 25, 2018",1457.78,1468.36,1472.96,1452.33,-0.71
"Oct 24, 2018",1468.26,1474.58,1477.84,1461.09,-0.43
"Oct 23, 2018",1474.59,1468.92,1484.85,1467.29,0.38
"Oct 22, 2018",1468.97,1479.54,1483.79,1466.3,-0.74
"Oct 19, 2018",1479.89,1482.18,1485.45,1471.16,-0.16
"Oct 18, 2018",1482.23,1479.95,1490.82,1476.83,0.15
"Oct 17, 2018",1480.07,1481.86,1487.72,1476.02,-0.07
"Oct 16, 2018",1481.17,1487.6,1494.12,1479.14,-0.51
"Oct 15, 2018",1488.69,1486.64,1491.97,1481.33,0.03
"Oct 12, 2018",1488.29,1502.84,1505.96,1486.52,-0.97
"Oct 11, 2018",1502.85,1508.76,1515.37,1496.51,-0.38
"Oct 10, 2018",1508.64,1488.01,1509.96,1486.42,1.38
"Oct 09, 2018",1488.06,1485.23,1491.42,1481.95,0.19
"Oct 08, 2018",1485.23,1483.97,1488.65,1480.35,-0.04
"Oct 05, 2018",1485.75,1475.92,1486.37,1470.43,0.66
"Oct 04, 2018",1475.97,1456.41,1478.04,1456.21,1.34
"Oct 03, 2018",1456.4,1452.78,1462.51,1450.99,0.32
"Oct 02, 2018",1451.71,1451.71,1457.23,1447.25,-0.07
"Oct 01, 2018",1452.67,1447.71,1457.12,1445.45,0.42
"Sep 28, 2018",1446.59,1456.31,1457.8,1442.89,-0.75
"Sep 27, 2018",1457.56,1470.59,1472.42,1456.53,-0.76
"Sep 26, 2018",1468.78,1473.34,1474.34,1463.66,-0.33
"Sep 25, 2018",1473.7,1469.6,1476.66,1465.7,0.27
"Sep 24, 2018",1469.77,1457.12,1472.84,1455.66,0.8
"Sep 21, 2018",1458.08,1482.03,1486.14,1455.69,-1.62
"Sep 20, 2018",1482.1,1470.76,1488.01,1469.89,0.77
"Sep 19, 2018",1470.74,1476.29,1482.94,1470.28,-0.38
"Sep 18, 2018",1476.34,1481.96,1487.03,1475.02,-0.39
"Sep 17, 2018",1482.08,1465.53,1484.52,1465.53,1.12
"Sep 14, 2018",1465.62,1469.12,1471.73,1463.42,-0.16
"Sep 13, 2018",1467.99,1460.62,1471.3,1458.92,0.43
"Sep 12, 2018",1461.7,1465.12,1473.27,1458.64,-0.24
"Sep 11, 2018",1465.17,1471.59,1482.68,1462.76,-0.46
"Sep 10, 2018",1471.87,1460.27,1475.6,1456.24,0.92
"Sep 07, 2018",1458.39,1452.16,1464.06,1449.96,0.5
"Sep 06, 2018",1451.1,1443.72,1454.51,1442.58,0.39
"Sep 05, 2018",1445.4,1438.21,1457.26,1434.19,0.53
"Sep 04, 2018",1437.82,1431.56,1440.3,1430.2,0.44
"Sep 03, 2018",1431.49,1448.14,1448.14,1429.39,-1.03
"Aug 31, 2018",1446.42,1450.39,1454.67,1444.8,-0.29
"Aug 30, 2018",1450.57,1446.94,1452.55,1441.78,0.26
"Aug 29, 2018",1446.78,1427.23,1448.58,1424.98,1.37
"Aug 28, 2018",1427.21,1429.62,1433.01,1423.82,-0.19
"Aug 27, 2018",1429.89,1432.41,1435.65,1427.88,-0.18
"Aug 24, 2018",1432.47,1440.37,1443.59,1429.3,-0.63
"Aug 23, 2018",1441.48,1443.19,1449.13,1439.5,-0.12
"Aug 22, 2018",1443.14,1441.4,1447.28,1439.63,0.18
"Aug 21, 2018",1440.59,1430.04,1441.78,1429.12,0.67
"Aug 20, 2018",1430.98,1426.44,1435.08,1425.65,0.22
"Aug 17, 2018",1427.89,1432.41,1435.07,1424.42,-0.41
"Aug 16, 2018",1433.81,1439.97,1444.4,1430.22,-0.42
"Aug 15, 2018",1439.91,1435.64,1445.39,1433.58,0.3
"Aug 14, 2018",1435.65,1452.06,1454.05,1433.95,-1.11
"Aug 13, 2018",1451.72,1443.66,1452.86,1440.66,0.6
"Aug 10, 2018",1443.12,1440.64,1448.12,1437.78,0.15
"Aug 09, 2018",1441.01,1440.19,1445.72,1436.85,0.13
"Aug 08, 2018",1439.19,1445.49,1450.83,1437.8,-0.51
"Aug 07, 2018",1446.56,1458.34,1460.51,1445.43,-0.81
"Aug 06, 2018",1458.35,1461.62,1464.95,1454.05,-0.19
"Aug 03, 2018",1461.18,1468.88,1472.82,1458.62,-0.52
"Aug 02, 2018",1468.76,1469.38,1481.93,1467.11,-0.05
"Aug 01, 2018",1469.44,1461.26,1472.47,1459.35,0.56
"Jul 31, 2018",1461.31,1469.37,1476.42,1457.83,-0.46
"Jul 30, 2018",1468.07,1459.99,1470.06,1459.58,0.34
"Jul 27, 2018",1463.11,1474.33,1476.17,1461.8,-0.74
"Jul 26, 2018",1473.95,1474.07,1482.26,1471.37,-0.02
"Jul 25, 2018",1474.25,1482.16,1487.33,1471.9,-0.52
"Jul 24, 2018",1481.98,1486.0,1491.25,1479.6,-0.28
"Jul 23, 2018",1486.08,1467.51,1493.87,1467.51,0.32
"Jul 20, 2018",1481.38,1477.61,1483.1,1473.65,0.24
"Jul 19, 2018",1477.8,1478.51,1483.6,1476.17,-0.06
"Jul 18, 2018",1478.65,1477.94,1483.65,1472.61,0.04
"Jul 17, 2018",1478.06,1493.75,1495.15,1473.24,-1.04
"Jul 16, 2018",1493.58,1494.88,1498.35,1491.42,-0.14
"Jul 13, 2018",1495.68,1485.38,1497.01,1479.12,0.71
"Jul 12, 2018",1485.12,1489.83,1493.34,1484.49,-0.32
"Jul 11, 2018",1489.88,1479.8,1493.29,1475.72,0.72
"Jul 10, 2018",1479.24,1475.88,1484.08,1470.62,0.21
"Jul 09, 2018",1476.15,1484.08,1486.86,1467.19,-0.4
"Jul 06, 2018",1482.02,1480.37,1484.1,1473.92,0.1
"Jul 05, 2018",1480.54,1477.03,1487.62,1474.67,0.23
"Jul 04, 2018",1477.17,1471.27,1478.88,1469.45,0.42
"Jul 03, 2018",1471.01,1470.56,1477.87,1465.56,0.03
"Jul 02, 2018",1470.55,1469.68,1476.46,1466.49,-0.15
"Jun 29, 2018",1472.8,1466.84,1474.06,1460.01,0.43
"Jun 28, 2018",1466.49,1472.8,1475.64,1465.22,-0.46
"Jun 27, 2018",1473.28,1479.82,1481.99,1469.96,-0.41
"Jun 26, 2018",1479.4,1480.85,1486.19,1475.6,-0.11
"Jun 25, 2018",1481.01,1476.34,1484.54,1471.62,0.37
"Jun 22, 2018",1475.57,1471.64,1481.16,1468.59,0.26
"Jun 21, 2018",1471.7,1462.19,1474.25,1455.94,0.65
"Jun 20, 2018",1462.18,1465.47,1467.12,1454.41,-0.22
"Jun 19, 2018",1465.47,1461.48,1473.28,1461.32,0.27
"Jun 18, 2018",1461.48,1463.36,1469.2,1460.22,-0.3
"Jun 15, 2018",1465.94,1444.49,1468.72,1441.6,1.49
"Jun 14, 2018",1444.48,1452.8,1456.36,1441.58,-0.56
"Jun 13, 2018",1452.67,1446.54,1453.26,1443.38,0.42
"Jun 12, 2018",1446.63,1440.33,1448.47,1433.67,0.44
"Jun 11, 2018",1440.33,1440.8,1445.78,1435.91,-0.09
"Jun 08, 2018",1441.64,1439.6,1446.9,1435.96,0.17
"Jun 07, 2018",1439.15,1430.73,1442.52,1429.52,0.57
"Jun 06, 2018",1431.01,1435.87,1437.41,1428.74,-0.35
"Jun 05, 2018",1436.04,1425.0,1437.17,1421.2,0.77
"Jun 04, 2018",1425.09,1429.05,1435.41,1424.53,-0.4
"Jun 01, 2018",1430.75,1437.29,1437.95,1425.15,-0.45
"May 31, 2018",1437.24,1431.22,1440.2,1429.03,0.39
"May 30, 2018",1431.62,1437.57,1439.87,1430.49,-0.39
"May 29, 2018",1437.17,1431.75,1439.35,1426.62,0.39
"May 28, 2018",1431.53,1433.92,1435.55,1427.05,-0.26
"May 25, 2018",1435.21,1447.41,1449.97,1433.3,-0.84
"May 24, 2018",1447.41,1437.91,1453.87,1436.66,0.68
"May 23, 2018",1437.7,1446.43,1450.76,1437.33,-0.6
"May 22, 2018",1446.38,1447.2,1450.39,1442.12,-0.07
"May 21, 2018",1447.4,1457.34,1461.04,1446.65,-0.66
"May 18, 2018",1456.98,1463.41,1463.65,1454.54,-0.43
"May 17, 2018",1463.22,1453.24,1466.14,1452.67,0.66
"May 16, 2018",1453.65,1460.12,1461.81,1451.85,-0.42
"May 15, 2018",1459.81,1451.94,1462.93,1450.29,0.55
"May 14, 2018",1451.83,1447.39,1455.62,1444.62,0.37
"May 11, 2018",1446.43,1440.79,1451.08,1439.36,0.38
"May 10, 2018",1440.95,1462.27,1465.3,1437.71,-1.45
"May 09, 2018",1462.18,1460.89,1468.37,1459.66,0.07
"May 08, 2018",1461.12,1464.48,1466.08,1453.63,-0.21
"May 07, 2018",1464.2,1453.92,1467.56,1452.78,0.73
"May 04, 2018",1453.54,1460.23,1464.92,1452.6,-0.45
"May 03, 2018",1460.18,1466.22,1466.86,1458.62,-0.43
"May 02, 2018",1466.49,1461.38,1472.34,1460.13,0.35
"May 01, 2018",1461.43,1474.05,1474.88,1458.41,-0.86
"Apr 30, 2018",1474.17,1472.48,1475.44,1466.48,0.18
"Apr 27, 2018",1471.51,1499.91,1503.07,1468.76,-1.92
"Apr 26, 2018",1500.32,1507.86,1510.06,1499.16,-0.48
"Apr 25, 2018",1507.63,1505.7,1513.43,1504.32,0.13
"Apr 24, 2018",1505.71,1507.2,1508.1,1498.79,-0.11
"Apr 23, 2018",1507.3,1501.56,1509.92,1496.51,0.49
"Apr 20, 2018",1500.02,1503.85,1507.12,1496.2,-0.26
"Apr 19, 2018",1503.87,1512.73,1516.39,1502.21,-0.59
"Apr 18, 2018",1512.79,1524.67,1530.65,1510.98,-0.78
"Apr 17, 2018",1524.69,1534.93,1536.57,1523.93,-0.68
"Apr 16, 2018",1535.14,1527.33,1538.8,1525.01,0.59
"Apr 13, 2018",1526.18,1523.76,1529.9,1521.47,0.15
"Apr 12, 2018",1523.82,1512.38,1526.61,1511.92,0.76
"Apr 11, 2018",1512.38,1509.21,1519.85,1508.79,0.2
"Apr 10, 2018",1509.38,1511.72,1517.06,1503.41,-0.15
"Apr 09, 2018",1511.62,1509.53,1514.95,1501.66,0.18
"Apr 06, 2018",1508.96,1488.08,1511.91,1487.46,1.4
"Apr 05, 2018",1488.06,1490.32,1499.86,1483.42,-0.14
"Apr 04, 2018",1490.21,1482.98,1498.38,1482.41,0.48
"Apr 03, 2018",1483.09,1484.84,1490.2,1480.86,-0.12
"Apr 02, 2018",1484.84,1488.22,1492.27,1480.49,-0.19
"Mar 30, 2018",1487.62,1490.06,1496.12,1486.55,-0.17
"Mar 29, 2018",1490.16,1498.72,1504.33,1487.69,-0.56
"Mar 28, 2018",1498.62,1521.89,1525.29,1496.78,-1.54
"Mar 27, 2018",1522.07,1530.82,1532.89,1510.56,-0.55
"Mar 26, 2018",1530.55,1532.52,1537.35,1527.66,-0.09
"Mar 23, 2018",1531.88,1524.03,1537.13,1520.57,0.51
"Mar 22, 2018",1524.08,1506.22,1532.47,1505.22,1.22
"Mar 21, 2018",1505.67,1500.02,1511.23,1499.02,0.35
"Mar 20, 2018",1500.46,1505.46,1508.71,1498.05,-0.33
"Mar 19, 2018",1505.47,1491.38,1511.22,1490.43,0.88
"Mar 16, 2018",1492.32,1491.05,1494.47,1485.01,0.09
"Mar 15, 2018",1491.0,1486.17,1493.64,1480.93,0.32
"Mar 14, 2018",1486.22,1489.46,1495.19,1481.04,-0.22
"Mar 13, 2018",1489.52,1481.08,1492.57,1477.34,0.58
"Mar 12, 2018",1480.96,1475.82,1484.14,1473.43,0.37
"Mar 09, 2018",1475.44,1483.56,1484.52,1473.62,-0.55
"Mar 08, 2018",1483.56,1483.83,1491.35,1480.51,-0.02
"Mar 07, 2018",1483.84,1477.53,1488.73,1477.23,0.42
"Mar 06, 2018",1477.58,1492.62,1493.51,1474.35,-1.0
"Mar 05, 2018",1492.47,1488.54,1498.26,1486.21,0.13
"Mar 02, 2018",1490.52,1491.82,1497.25,1482.78,-0.08
"Mar 01, 2018",1491.71,1493.47,1497.22,1485.12,-0.11
"Feb 28, 2018",1493.31,1504.35,1507.57,1489.18,-0.72
"Feb 27, 2018",1504.19,1495.4,1504.99,1489.34,0.58
"Feb 26, 2018",1495.52,1505.01,1509.07,1491.88,-0.58
"Feb 23, 2018",1504.3,1508.31,1510.44,1498.37,-0.3
"Feb 22, 2018",1508.85,1497.76,1511.01,1496.43,0.75
"Feb 21, 2018",1497.6,1504.55,1507.78,1492.31,-0.45
"Feb 20, 2018",1504.4,1494.86,1506.39,1493.47,0.63
"Feb 19, 2018",1494.91,1497.58,1503.45,1489.82,-0.25
"Feb 16, 2018",1498.61,1500.39,1504.56,1493.23,-0.11
"Feb 15, 2018",1500.28,1499.12,1506.65,1495.04,0.08
"Feb 14, 2018",1499.07,1507.58,1508.39,1489.21,-0.55
"Feb 13, 2018",1507.36,1497.99,1510.82,1496.09,0.62
"Feb 12, 2018",1498.1,1501.16,1507.58,1495.22,-0.28
"Feb 09, 2018",1502.3,1527.11,1530.66,1496.84,-1.63
"Feb 08, 2018",1527.12,1513.54,1533.65,1506.98,0.91
"Feb 07, 2018",1513.42,1506.62,1519.7,1501.86,0.46
"Feb 06, 2018",1506.52,1528.64,1533.91,1503.63,-1.42
"Feb 05, 2018",1528.22,1539.29,1542.82,1519.87,-0.72
"Feb 02, 2018",1539.29,1527.05,1545.01,1526.62,0.76
"Feb 01, 2018",1527.69,1518.56,1530.67,1517.38,0.6
"Jan 31, 2018",1518.65,1518.31,1520.69,1505.49,0.03
"Jan 30, 2018",1518.24,1507.2,1520.95,1500.21,0.73
"Jan 29, 2018",1507.31,1507.93,1511.78,1503.09,-0.09
"Jan 26, 2018",1508.69,1508.68,1521.94,1504.44,0.07
"Jan 25, 2018",1507.62,1516.26,1518.76,1501.45,-0.61
"Jan 24, 2018",1516.85,1503.58,1518.77,1498.94,0.88
"Jan 23, 2018",1503.56,1495.78,1507.2,1492.6,0.51
"Jan 22, 2018",1495.88,1480.97,1497.11,1480.38,1.15
"Jan 19, 2018",1478.88,1487.27,1488.56,1476.04,-0.58
"Jan 18, 2018",1487.51,1475.84,1489.66,1473.92,0.79
"Jan 17, 2018",1475.91,1468.48,1485.53,1465.39,0.51
"Jan 16, 2018",1468.42,1466.53,1471.42,1462.51,0.12
"Jan 15, 2018",1466.68,1455.5,1470.82,1450.11,0.78
"Jan 12, 2018",1455.33,1442.64,1460.02,1439.58,0.88
"Jan 11, 2018",1442.58,1445.44,1450.15,1437.79,-0.2
"Jan 10, 2018",1445.43,1451.56,1452.92,1440.42,-0.41
"Jan 09, 2018",1451.45,1450.12,1453.6,1443.42,0.08
"Jan 08, 2018",1450.23,1442.7,1454.01,1439.22,0.62
"Jan 05, 2018",1441.3,1439.15,1444.52,1435.73,0.11
"Jan 04, 2018",1439.7,1439.64,1445.07,1434.87,0.04
"Jan 03, 2018",1439.12,1444.17,1452.39,1436.64,-0.39
"Jan 02, 2018",1444.69,1440.22,1446.38,1433.56,0.31
"Jan 01, 2018",1440.28,1442.49,1443.24,1438.42,-0.15
"Dec 29, 2017",1442.51,1438.91,1447.43,1434.72,0.26
"Dec 28, 2017",1438.8,1440.43,1443.32,1435.72,-0.12
"Dec 27, 2017",1440.47,1439.2,1443.61,1435.98,0.09
"Dec 26, 2017",1439.2,1439.37,1443.57,1434.74,-0.0
"Dec 25, 2017",1439.26,1439.47,1446.64,1435.18,-0.06
"Dec 22, 2017",1440.13,1446.47,1447.71,1438.63,-0.43
"Dec 21, 2017",1446.36,1445.2,1449.95,1439.25,0.07
"Dec 20, 2017",1445.31,1453.21,1456.33,1443.95,-0.54
"Dec 19, 2017",1453.23,1453.42,1457.1,1445.89,-0.02
"Dec 18, 2017",1453.46,1452.22,1458.94,1449.54,0.19
"Dec 15, 2017",1450.65,1462.98,1468.14,1446.3,-0.84
"Dec 14, 2017",1462.98,1455.41,1467.43,1452.57,0.52
"Dec 13, 2017",1455.47,1455.41,1461.14,1450.48,0.0
"Dec 12, 2017",1455.4,1452.4,1459.89,1450.01,0.21
"Dec 11, 2017",1452.4,1463.55,1466.83,1450.18,-0.76
"Dec 08, 2017",1463.49,1473.67,1479.37,1458.61,-0.68
"Dec 07, 2017",1473.52,1465.08,1475.6,1455.68,0.58
"Dec 06, 2017",1465.08,1461.98,1470.95,1456.15,0.2
"Dec 05, 2017",1462.09,1464.2,1466.93,1453.82,-0.15
"Dec 04, 2017",1464.27,1459.46,1471.11,1454.94,0.31
"Dec 01, 2017",1459.71,1471.96,1475.91,1457.55,-0.83
"Nov 30, 2017",1471.87,1450.84,1473.07,1449.88,1.44
"Nov 29, 2017",1450.98,1445.67,1454.8,1439.21,0.35
"Nov 28, 2017",1445.93,1453.96,1454.88,1429.83,-0.55
"Nov 27, 2017",1453.92,1447.86,1456.75,1445.21,0.41
"Nov 24, 2017",1447.94,1442.74,1449.24,1441.02,0.37
"Nov 23, 2017",1442.63,1447.34,1455.03,1440.74,-0.33
"Nov 22, 2017",1447.34,1444.62,1450.57,1439.63,0.19
"Nov 21, 2017",1444.61,1451.98,1457.3,1438.04,-0.51
"Nov 20, 2017",1451.98,1446.42,1458.19,1443.12,0.41
"Nov 17, 2017",1445.98,1447.78,1457.7,1443.77,-0.12
