Date,Price,Open,High,Low,Change
"Oct 12, 2016",851.0,847.8,854.73,847.05,0.34
"Oct 11, 2016",848.13,843.66,851.39,841.47,0.58
"Oct 10, 2016",843.28,845.29,849.67,840.57,-0.25
"Oct 07, 2016",845.4,846.11,849.04,842.59,-0.07
"Oct 06, 2016",846.0,850.31,850.37,842.78,-0.45
"Oct 05, 2016",849.8,851.0,852.32,846.62,-0.14
"Oct 04, 2016",851.0,847.14,852.37,845.76,0.43
"Oct 03, 2016",847.32,843.65,849.07,841.76,0.33
"Sep 30, 2016",844.5,842.76,845.98,837.39,0.3
"Sep 29, 2016",842.0,840.3,847.17,839.15,0.18
"Sep 28, 2016",840.48,840.14,844.48,838.03,-0.06
"Sep 27, 2016",841.02,846.0,849.16,839.06,-0.69
"Sep 26, 2016",846.83,839.68,848.17,837.99,0.65
"Sep 23, 2016",841.32,842.4,846.11,837.78,-0.25
"Sep 22, 2016",843.44,840.69,847.27,838.81,0.22
"Sep 21, 2016",841.57,843.39,848.45,837.82,-0.33
"Sep 20, 2016",844.32,842.53,848.09,841.32,0.11
"Sep 19, 2016",843.39,841.99,848.03,840.19,-0.01
"Sep 16, 2016",843.48,844.49,847.26,840.34,-0.22
"Sep 15, 2016",845.3,840.35,846.62,836.39,0.45
"Sep 14, 2016",841.5,841.08,844.07,837.58,-0.09
"Sep 13, 2016",842.23,836.97,846.86,834.98,0.5
"Sep 12, 2016",838.07,835.23,841.14,833.79,0.23
"Sep 09, 2016",836.15,838.81,844.43,834.17,-0.43
"Sep 08, 2016",839.79,836.02,844.24,834.4,0.35
"Sep 07, 2016",836.89,840.56,842.66,833.43,-0.56
"Sep 06, 2016",841.61,836.27,846.88,836.27,0.49
"Sep 05, 2016",837.53,843.39,847.4,836.05,-0.94
"Sep 02, 2016",845.44,843.51,848.56,839.05,0.13
"Sep 01, 2016",844.38,838.03,847.14,837.21,0.65
"Aug 31, 2016",838.89,840.54,843.14,835.61,-0.32
"Aug 30, 2016",841.58,846.81,848.78,838.31,-0.74
"Aug 29, 2016",847.85,847.75,851.16,844.82,-0.14
