Date,Open,High,Low,Close,Volume
2018-05-16,271000,273500,267000,268500,1098811
2018-05-17,271500,273000,266000,267500,628127
2018-05-18,271500,275500,269000,270000,736242
2018-05-21,271000,273000,268000,270000,362669
2018-05-23,270000,271500,256500,257500,997007
2018-05-24,259000,268000,258500,264500,787269
2018-05-25,264500,280000,264500,275000,1410032
2018-05-28,269500,276000,267000,271000,788962
2018-05-29,273500,279500,270000,270500,703743
2018-05-30,270000,271500,262500,269500,905721
2018-05-31,274500,274500,265500,265500,763025
2018-06-01,265500,276000,265000,273500,859854
2018-06-04,272500,273500,264000,266500,679298
2018-06-05,270000,271000,265500,267000,397529
2018-06-07,268500,273000,266500,271000,573473
2018-06-08,271000,275000,268000,269500,413575
2018-06-11,269000,270500,267000,267500,327679
2018-06-12,269500,275500,269000,273000,662069
2018-06-14,272500,280000,272500,280000,1098162
2018-06-15,281000,300000,280000,298500,1851466
2018-06-18,302000,311000,299000,305000,1658676
2018-06-19,306000,307500,286500,287500,1278723
2018-06-20,291500,302000,290500,297000,944458
2018-06-21,297500,298000,291500,292000,739522
2018-06-22,290000,298500,288500,295500,554010
2018-06-25,299500,301000,293000,296000,488058
2018-06-26,292500,301000,287000,301000,715492
2018-06-27,299500,308500,297500,302000,833334
2018-06-28,300500,304500,296000,298000,489616
2018-06-29,301000,306500,296500,303500,746639
2018-07-02,303000,311500,303000,303500,908019
2018-07-03,307500,308500,299000,303000,614716
2018-07-04,301000,302500,290500,291500,735433
2018-07-05,292500,294500,277500,282000,1022915
2018-07-06,283000,293000,278000,289500,767023
2018-07-09,289000,291500,284000,284000,440396
2018-07-10,286500,289500,280500,281000,509266
2018-07-11,281000,281000,274000,276500,572271
2018-07-12,277000,288000,276500,288000,779938
2018-07-13,285500,290000,283000,288000,530153
2018-07-16,289000,299500,288000,293500,574900
2018-07-17,295000,297500,292000,295500,404756
2018-07-18,297000,302000,289500,290000,453418
2018-07-19,292000,293500,283000,288500,655392
2018-07-20,288000,290000,282500,285500,388902
2018-07-23,285500,286000,267000,267500,1208156
2018-07-24,268500,274000,263000,265000,742714
2018-07-25,266500,268000,247000,251000,1947928
2018-07-26,254500,261000,245500,254500,1182490
2018-07-27,256500,260000,254000,256500,552944
2018-07-30,254000,260500,249500,258000,551446
2018-07-31,257000,273000,256500,271500,725339
2018-08-01,276500,289000,276000,280500,1008827
2018-08-02,284500,285000,274000,281500,699552
2018-08-03,283500,285000,278500,280500,370378
2018-08-06,280500,283000,272500,274000,382303
2018-08-07,271500,278000,262500,274500,1103726
2018-08-08,276500,281500,275500,276000,513526
2018-08-09,267000,276000,263500,276000,1080868
2018-08-10,275500,281000,270500,272000,528266
2018-08-13,271000,271500,259000,260500,988487
2018-08-14,260000,267000,260000,261000,558360
2018-08-16,258500,262500,251500,258500,769754
2018-08-17,259000,268500,259000,263000,634245
2018-08-20,266000,269000,261000,261000,426199
2018-08-21,264500,271000,262500,268500,630592
2018-08-22,270500,275500,268000,268500,474002
2018-08-23,269500,274000,268000,274000,395818
2018-08-24,274500,281000,271500,279500,591776
2018-08-27,280500,284000,277500,278000,440141
2018-08-28,279500,280000,269000,269000,745381
2018-08-29,269000,274000,269000,269500,410083
2018-08-30,270000,270000,264500,266500,551567
2018-08-31,266500,272500,265000,270000,671899
2018-09-03,268500,271500,265000,267000,484299
2018-09-04,268000,281500,268000,280000,994506
2018-09-05,281000,284000,273500,274500,633526
2018-09-06,275000,279000,271000,277500,447961
2018-09-07,278000,281000,276000,279500,406385
2018-09-10,279000,281000,272500,274000,429018
2018-09-11,273000,277000,271500,274500,372818
2018-09-12,276500,287500,274500,285000,1043369
2018-09-13,288000,294000,285000,293500,1055425
2018-09-14,292500,296500,288500,291000,719514
2018-09-17,298500,305000,297000,302500,1213131
2018-09-18,301000,303500,297500,300500,921764
2018-09-19,300000,308000,297500,306000,864191
2018-09-20,304500,311500,296000,296500,1116872
2018-09-21,300000,304500,296500,302500,594778
2018-09-27,302000,309000,301000,301000,540299
2018-09-28,302000,304500,293000,297000,598765
2018-10-01,297000,299500,289000,292000,649784
2018-10-02,292000,295500,288000,288500,510415
2018-10-04,290000,293000,284000,290500,524493
2018-10-05,290500,296000,287500,289000,555108
2018-10-08,287500,292000,286500,290000,325520
2018-10-10,292000,293500,286500,286500,716351
2018-10-11,283000,285000,271500,271500,1789042
2018-10-12,271500,277500,268500,274500,907869
2018-10-15,276500,277000,260000,261500,948682
2018-10-16,262000,267000,259000,262000,670246
2018-10-17,268500,269000,261500,265500,615868
2018-10-18,265500,268000,260500,260500,470174
2018-10-19,258000,274500,255000,273000,787000
2018-10-22,270500,272000,266000,268500,374365
2018-10-23,249000,253500,245000,246500,7124769
2018-10-24,248000,251500,224000,225500,2674768
2018-10-25,214000,238500,211500,236500,3582663
2018-10-26,240500,241000,225500,228000,1527902
2018-10-29,228500,234000,218000,218000,1450889
2018-10-30,215000,228500,213000,225500,2102396
2018-10-31,227500,229000,216000,217500,1265947
2018-11-01,219500,240000,218000,227500,1902740
2018-11-02,234000,238500,230000,236500,983083
2018-11-05,239000,243000,235500,240000,842189
2018-11-06,242000,245000,236000,241000,684966
2018-11-07,241000,242500,233500,233500,729326
2018-11-08,238500,241000,237000,238500,793552
2018-11-09,237000,238500,225000,229500,1162617
2018-11-12,216000,218000,200000,202000,3313401
2018-11-13,198000,206500,197000,200500,2668923
2018-11-14,200500,215500,199500,208000,2057807
2018-11-15,213000,218500,210000,218500,1313803
2018-11-16,220000,229500,218500,224000,1304802
2018-11-19,227000,231500,222000,229000,1047966
2018-11-20,227000,231500,225500,227500,945576
2018-11-21,222000,225500,218000,225000,842959
2018-11-22,226000,227000,222000,223000,368335
2018-11-23,223000,227000,220000,221000,414857
2018-11-26,222500,241000,221500,240500,1063237
2018-11-27,241500,243000,236000,238000,635640
2018-11-28,239000,241500,236000,236000,476078
2018-11-29,250000,251000,236000,237000,1387191
2018-11-30,239500,242000,237000,239500,679781
2018-12-03,244000,245500,240000,240500,504857
2018-12-04,241500,249000,241000,243500,836798
2018-12-05,239000,242500,237500,242000,547817
2018-12-06,241000,241500,235000,235500,536698
2018-12-07,237000,247500,237000,245500,773137
2018-12-10,242500,247500,240000,244500,566477
2018-12-11,239500,240000,220000,220000,2243098
2018-12-12,222000,229000,222000,226500,861164
2018-12-13,226000,226500,216000,217500,1610527
2018-12-14,217000,217500,206500,208000,1178385
2018-12-17,212500,217000,201000,214500,1467411
2018-12-18,209500,223000,209000,218500,871854
2018-12-19,220000,228500,218000,225500,982732
2018-12-20,223500,232500,223000,224000,1216007
2018-12-21,225500,228500,219000,220000,953149
2018-12-24,217500,219000,210500,210500,1606964
2018-12-26,204000,228000,203500,228000,3780004
2018-12-27,241500,244500,222000,223000,3049252
2018-12-28,224500,227500,217500,222500,1098718
2019-01-02,224500,226000,213000,214500,1045357
2019-01-03,214000,217500,208500,210500,951894
2019-01-04,210500,221000,208000,220000,1132255
2019-01-07,227000,227000,215000,216000,1071752
2019-01-08,216500,219000,212500,213500,646883
2019-01-09,215500,217500,210000,214000,845610
2019-01-10,215500,221500,214500,216500,895183
2019-01-11,217000,218500,214000,216500,468357
2019-01-14,216000,216000,210000,211000,710387
2019-01-15,212000,214000,205500,207500,998718
2019-01-16,208500,209500,200500,202000,1353859
2019-01-17,201000,204500,195500,195500,1561345
2019-01-18,197000,202500,194500,201000,1260873
2019-01-21,201500,201500,195000,198000,876899
2019-01-22,199000,203500,198500,200000,583074
2019-01-23,200000,201000,198500,200000,428851
2019-01-24,200500,208000,200000,208000,969990
2019-01-25,208500,210500,205500,208500,631397
2019-01-28,210500,214500,209500,211000,836659
2019-01-29,211500,213500,206500,210500,497370
2019-01-30,212500,215500,211500,215000,608861
2019-01-31,217500,221000,216000,219000,843225
2019-02-01,221000,221500,214000,214500,641157
2019-02-07,215500,216500,210000,214000,434569
2019-02-08,213500,219000,212500,215000,383272
2019-02-11,217500,218500,215000,215500,304690
2019-02-12,215500,216000,211000,212500,455550
2019-02-13,213500,214500,211000,212000,410110
2019-02-14,212000,213000,206500,210000,672355
2019-02-15,209000,212500,208500,209500,501246
2019-02-18,211500,213500,210500,212000,304258
2019-02-19,213000,217000,211500,215000,431134
2019-02-20,216000,216500,213500,213500,308976
2019-02-21,213000,213500,207500,207500,683299
2019-02-22,207500,209500,206000,207000,331716
2019-02-25,202000,208000,200000,204000,909423
2019-02-26,205500,208000,203000,204500,607595
2019-02-27,204000,204500,202000,202500,378242
2019-02-28,203000,208000,203000,204500,696781
2019-03-04,207000,209500,205500,207500,443684
2019-03-05,207500,212000,206500,210000,610182
2019-03-06,212000,212500,208500,211000,437069
2019-03-07,209500,211000,205000,207000,395874
2019-03-08,206000,209000,205500,206000,325850
2019-03-11,205500,206500,202500,205000,298618
2019-03-12,206000,209500,205500,209000,403058
2019-03-13,209000,210000,207000,207500,277484
2019-03-14,209500,209500,202000,206000,699931
2019-03-15,205000,205000,201000,203000,530216
2019-03-18,202500,204500,201000,201000,366081
2019-03-19,201500,205000,201500,203000,279595
2019-03-20,203500,204000,200000,201000,357326
2019-03-21,200500,202500,200500,200500,305223
2019-03-22,200500,201500,199000,199500,271695
2019-03-25,198500,200500,197000,198000,268674
2019-03-26,198500,199000,192000,192500,942571
2019-03-27,193000,194000,182000,183000,1552642
2019-03-28,180500,185500,178500,180500,990545
2019-03-29,180500,184000,179000,181000,781489
2019-04-01,180500,184000,180000,182000,425884
2019-04-02,183500,190500,183500,190000,668630
2019-04-03,190500,195000,188000,193500,503210
2019-04-04,194000,195000,192000,192500,270188
2019-04-05,192500,194000,189500,192000,249346
2019-04-08,194000,195500,192000,195500,368475
2019-04-09,199500,206000,198500,204500,1026289
2019-04-10,205500,210000,203000,205500,708106
2019-04-11,206500,210500,205500,210500,650857
2019-04-12,209000,211000,205500,209000,309948
2019-04-15,209500,210000,202500,203500,495476
2019-04-16,202500,209000,201000,208000,388944
2019-04-17,208500,211000,207000,208500,315945
2019-04-18,208500,209000,202000,203500,420305
2019-04-19,204500,220000,204000,218000,1295363
2019-04-22,218500,224000,218000,220500,883326
2019-04-23,222000,224500,216500,221500,628952
2019-04-24,223000,223500,218000,218000,451246
2019-04-25,216000,219000,210000,211500,531785
2019-04-26,210500,214500,209500,212000,365635
2019-04-29,213500,216500,212000,216000,273604
2019-04-30,216000,216000,211500,212000,290786
2019-05-02,212000,212000,207000,207000,468421
2019-05-03,207000,207500,202500,204500,432470
2019-05-07,201000,208500,201000,205500,419722
2019-05-08,202500,207000,202500,205500,326458
2019-05-09,209000,213000,208000,210000,932863
2019-05-10,209000,209000,198500,201500,698530
2019-05-13,200000,203000,193500,194500,553974
2019-05-14,192500,199500,192500,195500,499475
2019-05-15,197500,198500,195500,196000,355239
2019-05-16,197500,202000,195000,196500,422681
2019-05-17,200000,202000,195000,195500,267915
2019-05-20,195500,197500,187000,188000,544930
2019-05-21,183000,186000,180500,181000,1185909
2019-05-22,182500,185500,182500,184500,526469
2019-05-23,185000,185500,180000,180500,552247
2019-05-24,179500,182500,178000,181000,392471
2019-05-27,181500,182000,172000,174000,748422
2019-05-28,174000,186000,174000,186000,932491
2019-05-29,186000,187000,182000,185500,573479
2019-05-30,185500,187000,182000,186000,430348
2019-05-31,185000,193500,184500,190000,668079
2019-06-03,189500,193000,187500,193000,503711
2019-06-04,194000,197000,191000,195500,413329
2019-06-05,198500,198500,195000,196000,296088
2019-06-07,196500,197000,194500,196500,253859
2019-06-10,198000,199000,196000,198500,297463
2019-06-11,198500,203000,198000,202000,378455
2019-06-12,203000,204500,201000,204000,314449
2019-06-13,204500,207000,204000,207000,510362
2019-06-14,206500,206500,200000,201000,419888
2019-06-17,201000,205500,199500,205000,326571
2019-06-18,205000,210000,204500,208000,434738
2019-06-19,210500,212000,209000,211500,381552
2019-06-20,212500,214000,211500,214000,310658
2019-06-21,214500,215000,210000,212500,841165
2019-06-24,212500,214000,207500,208500,348624
2019-06-25,208000,209000,204000,208000,383434
2019-06-26,208000,211500,205500,210500,306633
2019-06-27,207500,209000,203000,204000,609613
2019-06-28,203000,206000,201500,205500,283880
2019-07-01,206000,209000,204500,208000,381740
2019-07-02,207000,209000,204500,205000,220246
2019-07-03,205500,208000,204500,206000,190241
2019-07-04,205500,206500,202500,203500,297631
2019-07-05,203500,208000,203500,208000,262434
2019-07-08,207500,209500,205500,206000,350520
2019-07-09,205000,206000,184000,192500,1473892
2019-07-10,193500,195000,187500,189000,646044
2019-07-11,189500,193000,188000,191500,751776
2019-07-12,190500,191000,187500,188500,351584
2019-07-15,189000,190500,181000,183500,629792
2019-07-16,182500,191000,182500,188500,537087
2019-07-17,189000,189500,182500,184500,470563
2019-07-18,182500,184500,179500,180500,572978
2019-07-19,180500,185000,180500,184500,453800
2019-07-22,185500,187500,184000,184500,270774
2019-07-23,184500,185000,181000,182000,355671
2019-07-24,182500,183000,178000,180000,466319
2019-07-25,179000,180500,176500,178000,515167
2019-07-26,177000,186000,177000,185000,582949
2019-07-29,183500,184500,179000,179000,433879
2019-07-30,179500,183500,177000,177000,505434
2019-07-31,176000,176500,165500,170500,1349890
2019-08-01,169500,175500,169500,170500,693633
2019-08-02,168500,170500,162500,163500,1247036
2019-08-05,160000,162000,145500,145500,3101964
2019-08-06,138000,155000,137500,146500,3426659
2019-08-07,150500,153000,146000,148500,1239839
2019-08-08,150500,154000,150000,154000,1077964
2019-08-09,155500,159000,154500,155500,792762
2019-08-12,155000,157000,151500,155000,545830
2019-08-13,153000,155500,152000,153000,390460
2019-08-14,159500,159500,153500,153500,607181
2019-08-16,152500,154500,150000,154000,414772
2019-08-19,154500,156500,152000,153000,331502
2019-08-20,153500,155000,152000,155000,330814
2019-08-21,155000,160500,154500,156500,593283
2019-08-22,157000,158000,152000,152500,497935
2019-08-23,149500,153000,149000,151500,431910
2019-08-26,147500,149500,140500,141500,1170629
2019-08-27,145500,148000,143500,145000,739633
2019-08-28,145000,156500,144000,156000,1109554
2019-08-29,156500,161500,154500,157000,1018768
2019-08-30,160500,161000,156500,157000,502672
2019-09-02,156000,159000,152500,156500,380075
2019-09-03,156500,163000,156500,160500,803172
2019-09-04,160000,168000,160000,167500,809996
2019-09-05,169000,170000,163000,164000,646888
2019-09-06,165000,166000,162000,165500,354981
2019-09-09,167500,167500,165000,166000,319810
2019-09-10,166500,168000,164500,165000,324994
2019-09-11,166500,171000,166000,169000,995168
2019-09-16,169500,171000,166500,170500,571746
2019-09-17,170500,174500,169000,171000,731052
2019-09-18,172500,175500,172000,173500,551625
2019-09-19,174500,175000,167000,168500,766855
2019-09-20,169000,176000,169000,175500,595515
2019-09-23,176500,176500,169000,171000,884762
2019-09-24,168500,170500,166000,168500,825451
2019-09-25,168500,171000,165500,166500,588251
2019-09-26,167500,170000,165500,167000,403484
2019-09-27,168500,169000,165000,166000,265476
2019-09-30,166500,167000,160500,164000,514888
2019-10-01,169000,174500,166500,173500,1232784
2019-10-02,172000,176500,171000,172500,614668
2019-10-04,172500,174500,171000,173000,430560
2019-10-07,174000,179500,173000,178500,703398
2019-10-08,179500,182000,175500,180500,623940
2019-10-10,179000,182000,177500,181000,607459
2019-10-11,182000,185000,180000,181500,508087
2019-10-14,184000,184000,180500,182500,326855
2019-10-15,182000,184000,180500,183500,251875
2019-10-16,186500,188000,184500,187000,446617
2019-10-17,188500,190000,186500,188000,386801
2019-10-18,188000,188500,181000,181500,435152
2019-10-21,181000,184500,178500,182000,380996
2019-10-22,183500,193000,182500,191500,1075991
2019-10-23,193000,202500,193000,196500,1574542
2019-10-24,193500,197000,189000,197000,902749
2019-10-25,198500,201500,195000,197000,508707
2019-10-28,198000,201000,197000,201000,395313
2019-10-29,202000,206500,202000,205500,615245
2019-10-30,207000,207000,202000,204000,421777
2019-10-31,206500,206500,200000,200000,524708
2019-11-01,200000,200000,196000,199000,519587
2019-11-04,200500,201000,197500,198500,486729
2019-11-05,198000,199000,196000,197500,442508
2019-11-06,199000,199000,196500,196500,349162
2019-11-07,200000,201000,189500,191000,1023475
2019-11-08,193500,193500,186000,188000,807604
2019-11-11,187500,188500,182000,186000,640182
2019-11-12,185500,187500,184000,185500,411263
2019-11-13,184000,185500,181000,181000,518524
2019-11-14,182500,187000,182000,186500,585992
2019-11-15,187000,187500,184000,186000,379577
2019-11-18,187000,188000,185500,186500,280805
2019-11-19,186000,186500,182000,183500,395894
2019-11-20,183500,185500,182000,184500,411474
2019-11-21,186000,186000,174000,177000,865834
2019-11-22,175500,177500,171500,175000,619085
2019-11-25,176000,181500,176000,181000,504384
2019-11-26,184500,185500,180000,180000,701187
2019-11-27,183000,186000,179000,184000,589879
2019-11-28,183000,185500,178000,178500,466884
2019-11-29,178500,179000,172000,174000,590691
2019-12-02,175000,177500,174000,175500,346391
2019-12-03,173000,175500,172000,174500,285238
2019-12-04,173000,175000,170000,171000,427490
2019-12-05,172500,173000,165500,168500,581994
2019-12-06,169000,171500,168500,170000,337447
2019-12-09,170000,171000,167500,168000,346240
2019-12-10,168000,169000,165000,166500,558446
2019-12-11,166500,167000,164000,164500,484732
2019-12-12,165500,171500,165000,171000,961611
2019-12-13,173500,174000,170000,172000,611433
2019-12-16,172000,173000,169000,170000,349331
2019-12-17,170500,179500,169500,179000,956542
2019-12-18,182000,182000,177000,177500,568183
2019-12-19,179500,183000,178500,180500,688837
2019-12-20,181500,183000,180000,182000,553057
2019-12-23,183000,189000,183000,186500,872033
2019-12-24,188000,189000,184000,185000,684744
2019-12-26,187000,190000,185000,189500,2138836
2019-12-27,183000,187000,180000,184000,1406310
2019-12-30,183000,185000,180500,181000,527906
2020-01-02,181000,183000,176000,180000,621826
2020-01-03,181500,182500,177000,177500,498043
2020-01-06,174000,175500,172500,173000,575093
2020-01-07,174500,179000,174000,178000,457371
2020-01-08,175000,176000,170500,173000,891120
2020-01-09,178000,179500,175000,177000,519560
2020-01-10,178500,178500,175000,177500,431127
2020-01-13,179000,181000,178500,179500,453131
2020-01-14,179500,181500,177000,178000,506237
2020-01-15,178000,178500,176000,176500,293546
2020-01-16,176000,186500,174000,180500,1272730
2020-01-17,180500,181000,174000,175000,818082
2020-01-20,174000,175000,172000,172500,568512
2020-01-21,174000,175500,172500,172500,413021
2020-01-22,172500,176500,172500,176500,380522
2020-01-23,177500,177500,174000,175500,349287
2020-01-28,170500,173500,170000,170500,677942
2020-01-29,172500,173000,170000,171000,490096
2020-01-30,172000,173000,165500,167000,632053
2020-01-31,168000,171500,165000,165000,587953
2020-02-03,162000,167500,160000,166500,682627
2020-02-04,167500,169500,165000,167500,714181
2020-02-05,169000,169500,163500,164500,654917
2020-02-06,166000,174000,165500,172500,831467
2020-02-07,173500,174000,170000,171500,430732
2020-02-10,171000,175500,169500,173000,496142
2020-02-11,174000,176500,172500,173500,433405
2020-02-12,174000,175000,172000,174000,326275
2020-02-13,175500,181000,175500,178500,1215090
2020-02-14,178000,182000,177500,181000,645545
2020-02-17,182500,187500,182500,186000,798265
2020-02-18,187000,187000,182500,184500,550403
2020-02-19,186000,187000,180000,181500,738862
2020-02-20,182000,182500,176500,179000,753214
2020-02-21,176500,181000,176000,177000,448780
2020-02-24,172500,174500,169000,169000,768670
2020-02-25,169000,173000,168500,172500,568928
2020-02-26,170000,177000,169000,173000,767937
2020-02-27,173500,175000,169000,170500,658855
2020-02-28,168000,171500,167000,170000,819064
2020-03-02,170500,175000,168500,175000,658143
2020-03-03,178500,179000,172000,172500,655782
2020-03-04,171500,175000,171000,174500,427029
2020-03-05,177000,182000,174500,182000,908489
2020-03-06,181500,183000,177000,177500,706838
2020-03-09,175000,180500,173500,174000,992060
2020-03-10,172000,181000,169000,181000,1203990
2020-03-11,180000,182000,173000,175000,816884
2020-03-12,173500,178000,168500,172500,1210096
2020-03-13,165000,174000,156500,170500,2228505
2020-03-16,176000,178000,165500,165500,1054288
2020-03-17,158000,171000,158000,168000,1400196
2020-03-18,168000,171000,157000,157000,1214771
2020-03-19,163500,164500,138500,140000,2890238
2020-03-20,145500,153000,141000,152500,2019176
2020-03-23,145500,184500,145000,175000,6685918
2020-03-24,178500,190500,177000,184000,3903710
2020-03-25,191000,191500,177500,183000,2334554
2020-03-26,182000,191000,178500,181500,2441069
2020-03-27,188500,190000,178500,184000,1927549
2020-03-30,182000,186500,181500,185000,937759
2020-03-31,187500,232500,185500,229000,11131989
2020-04-01,234000,236000,198000,198000,5208192
2020-04-02,186000,198500,182000,195000,8664631
2020-04-03,191500,217000,191500,196000,4151869
2020-04-06,202500,212500,200500,209000,2778989
2020-04-07,208500,214500,203000,210000,2206806
2020-04-08,210000,212000,207000,207000,1090103
2020-04-09,211500,216500,208500,210500,1348849
2020-04-10,214000,215000,203000,209500,1741966
2020-04-13,210000,225500,208000,215500,3635512
2020-04-14,220000,220500,212000,216000,1273985
2020-04-16,214500,217500,213500,215000,775217
2020-04-17,215500,216500,205500,211000,1786490
2020-04-20,210500,216000,208000,212000,913363
2020-04-21,213000,218000,207000,212000,1791508
2020-04-22,208000,217500,208000,214000,1123888
2020-04-23,215500,216500,212500,214000,634952
2020-04-24,213500,217000,210500,211500,1076656
2020-04-27,213500,215000,211500,212500,486289
2020-04-28,212500,214000,208000,209000,726697
2020-04-29,209000,211000,207000,210500,654481
2020-05-04,208000,211000,203500,203500,860366
2020-05-06,204500,208000,200500,207000,603987
2020-05-07,206000,207000,203500,204000,402708
2020-05-08,206000,214000,205000,210500,895729
2020-05-11,215000,215500,210000,210500,695048
2020-05-12,212000,217500,210500,211000,982920
2020-05-13,211000,215000,210000,215000,763378
2020-05-14,215000,217000,212000,217000,959332
2020-05-15,219000,221500,215000,217500,827539
2020-05-18,220000,222000,212000,213000,988984
2020-05-19,213000,214500,209000,213000,702765
